Trying 127.0.0.1...
Connected to localhost.
Escape character is '^]'.
## 1,Sat Mar 22 07:39:00 2014 messagebus,0.01,0.01,1.17549e-38,-2,1.17549e-38,-1,0.02,0.02,1
## dbus-daemon --system --fork --activation=upstart ,Linux 3.2.0-60-generic-pae (bill-ThinkPad-W530) 	03/22/2014 	_i686_	(8 CPU),1257
1395492276,0.02,0,4192,-1,-1,1,0.13,-1,
1395492276,0.02,0,4192,-1,-1,1,0.13,-1,
1395492277,0.02,0,4192,-1,-1,1,0.13,-1,
1395492277,0.02,0,4192,-1,-1,1,0.13,-1,
1395492278,0.02,0,4192,-1,-1,1,0.13,-1,
1395492278,0.02,0,4192,-1,-1,1,0.13,-1,
1395492279,0.02,0,4192,-1,-1,1,0.13,-1,
1395492279,0.02,0,4192,-1,-1,1,0.13,-1,
1395492280,0.02,0,4192,-1,-1,1,0.13,-1,
1395492281,0.02,0,4192,-1,-1,1,0.13,-1,
1395492281,0.02,0,4192,-1,-1,1,0.13,-1,
1395492282,0.02,0,4192,-1,-1,1,0.13,-1,
1395492282,0.02,0,4192,-1,-1,1,0.13,-1,
1395492283,0.02,0,4192,-1,-1,1,0.13,-1,
1395492283,0.02,0,4192,-1,-1,1,0.13,-1,
1395492284,0.02,0,4192,-1,-1,0.99,0.13,-1,
1395492284,0.02,0,4192,-1,-1,0.99,0.13,-1,
1395492285,0.02,0,4192,-1,-1,0.99,0.13,-1,
1395492285,0.02,0,4192,-1,-1,0.99,0.13,-1,
1395492286,0.02,0,4192,-1,-1,0.99,0.13,-1,
1395492286,0.02,0,4192,-1,-1,0.99,0.13,-1,
1395492287,0.02,0,4192,-1,-1,0.99,0.13,-1,
1395492287,0.02,0,4192,-1,-1,0.99,0.13,-1,
1395492288,0.02,0,4192,-1,-1,0.99,0.13,-1,
1395492288,0.02,0,4192,-1,-1,0.99,0.13,-1,
1395492289,0.02,0,4192,-1,-1,0.99,0.13,-1,
1395492289,0.02,0,4192,-1,-1,0.99,0.13,-1,
1395492290,0.02,0,4192,-1,-1,0.99,0.13,-1,
1395492475,0.02,0,4192,-1,-1,0.96,0.12,-1,
1395492476,0.02,0,4192,-1,-1,0.96,0.12,-1,
1395492476,0.02,0,4192,-1,-1,0.96,0.12,-1,
1395492477,0.02,0,4192,-1,-1,0.96,0.12,-1,
1395492477,0.02,0,4192,-1,-1,0.96,0.12,-1,
1395492478,0.02,0,4192,-1,-1,0.96,0.12,-1,
1395492478,0.02,0,4192,-1,-1,0.96,0.12,-1,
1395492479,0.02,0,4192,-1,-1,0.96,0.12,-1,
1395492479,0.02,0,4192,-1,-1,0.96,0.12,-1,
1395492480,0.02,0,4192,-1,-1,0.96,0.12,-1,
1395492480,0.02,0,4192,-1,-1,0.96,0.12,-1,
1395492481,0.02,0,4192,-1,-1,0.96,0.12,-1,
1395492481,0.02,0,4192,-1,-1,0.96,0.12,-1,
1395492482,0.02,0,4192,-1,-1,0.96,0.12,-1,
1395492482,0.02,0,4192,-1,-1,0.96,0.12,-1,
1395492483,0.02,0,4192,-1,-1,0.96,0.12,-1,
1395492483,0.02,0,4192,-1,-1,0.96,0.12,-1,
1395492484,0.02,0,4192,-1,-1,0.96,0.12,-1,
1395492485,0.02,0,4192,-1,-1,0.96,0.12,-1,
1395492485,0.02,0,4192,-1,-1,0.96,0.12,-1,
1395492486,0.02,0,4192,-1,-1,0.96,0.12,-1,
1395492486,0.02,0,4192,-1,-1,0.96,0.12,-1,
1395492487,0.02,0,4192,-1,-1,0.96,0.12,-1,
1395492487,0.02,0,4192,-1,-1,0.96,0.12,-1,
1395492488,0.02,0,4192,-1,-1,0.96,0.12,-1,
1395492488,0.02,0,4192,-1,-1,0.96,0.12,-1,
1395492489,0.02,0,4192,-1,-1,0.96,0.12,-1,
1395492489,0.02,0,4192,-1,-1,0.96,0.12,-1,
1395492490,0.02,0,4192,-1,-1,0.96,0.12,-1,
1395492490,0.02,0,4192,-1,-1,0.96,0.12,-1,
1395492491,0.02,0,4192,-1,-1,0.96,0.12,-1,
1395492491,0.02,0,4192,-1,-1,0.96,0.12,-1,
1395492492,0.02,0,4192,-1,-1,0.96,0.12,-1,
1395492492,0.02,0,4192,-1,-1,0.96,0.12,-1,
1395492493,0.02,0,4192,-1,-1,0.96,0.12,-1,
1395492493,0.02,0,4192,-1,-1,0.96,0.12,-1,
1395492494,0.02,0,4192,-1,-1,0.96,0.12,-1,
1395492494,0.02,0,4192,-1,-1,0.95,0.12,-1,
1395492495,0.02,0,4192,-1,-1,0.95,0.12,-1,
1395492495,0.02,0,4192,-1,-1,0.95,0.12,-1,
1395492496,0.02,0,4192,-1,-1,0.96,0.12,-1,
1395492496,0.02,0,4192,-1,-1,0.96,0.12,-1,
1395492497,0.02,0,4192,-1,-1,0.96,0.12,-1,
1395492498,0.02,0,4192,-1,-1,0.95,0.12,-1,
1395492498,0.02,0,4192,-1,-1,0.95,0.12,-1,
1395492499,0.02,0,4192,-1,-1,0.95,0.12,-1,
1395492499,0.02,0,4192,-1,-1,0.95,0.12,-1,
1395492500,0.02,0,4192,-1,-1,0.95,0.12,-1,
1395492500,0.02,0,4192,-1,-1,0.95,0.12,-1,
1395492501,0.02,0,4192,-1,-1,0.95,0.12,-1,
1395492501,0.02,0,4192,-1,-1,0.95,0.12,-1,
1395492502,0.02,0,4192,-1,-1,0.95,0.12,-1,
1395492502,0.02,0,4192,-1,-1,0.95,0.12,-1,
1395492503,0.02,0,4192,-1,-1,0.95,0.12,-1,
1395492503,0.02,0,4192,-1,-1,0.95,0.12,-1,
1395492504,0.02,0,4192,-1,-1,0.95,0.12,-1,
1395492504,0.02,0,4192,-1,-1,0.95,0.12,-1,
1395492505,0.02,0,4192,-1,-1,0.95,0.12,-1,
1395492505,0.02,0,4192,-1,-1,0.95,0.12,-1,
1395492506,0.02,0,4192,-1,-1,0.95,0.12,-1,
1395493283,0.02,0,4192,-1,-1,0.83,0.1,-1,
1395493283,0.02,0,4192,-1,-1,0.83,0.1,-1,
1395493284,0.02,0,4192,-1,-1,0.83,0.1,-1,
1395493284,0.02,0,4192,-1,-1,0.83,0.1,-1,
1395493285,0.02,0,4192,-1,-1,0.83,0.1,-1,
1395493285,0.02,0,4192,-1,-1,0.83,0.1,-1,
1395493286,0.02,0,4192,-1,-1,0.83,0.1,-1,
1395493286,0.02,0,4192,-1,-1,0.83,0.1,-1,
1395493287,0.02,0,4192,-1,-1,0.83,0.1,-1,
1395493287,0.02,0,4192,-1,-1,0.83,0.1,-1,
1395493288,0.02,0,4192,-1,-1,0.83,0.1,-1,
1395493288,0.02,0,4192,-1,-1,0.83,0.1,-1,
1395493289,0.02,0,4192,-1,-1,0.83,0.1,-1,
1395493289,0.02,0,4192,-1,-1,0.83,0.1,-1,
1395493290,0.02,0,4192,-1,-1,0.83,0.1,-1,
1395493290,0.02,0,4192,-1,-1,0.83,0.1,-1,
1395493291,0.02,0,4192,-1,-1,0.83,0.1,-1,
1395493291,0.02,0,4192,-1,-1,0.83,0.1,-1,
1395493292,0.02,0,4192,-1,-1,0.83,0.1,-1,
1395493293,0.02,0,4192,-1,-1,0.83,0.1,-1,
1395493293,0.02,0,4192,-1,-1,0.83,0.1,-1,
1395493294,0.02,0,4192,-1,-1,0.83,0.1,-1,
1395493294,0.02,0,4192,-1,-1,0.83,0.1,-1,
1395493295,0.02,0,4192,-1,-1,0.83,0.1,-1,
1395493295,0.02,0,4192,-1,-1,0.83,0.1,-1,
1395493296,0.02,0,4192,-1,-1,0.83,0.1,-1,
1395493296,0.02,0,4192,-1,-1,0.83,0.1,-1,
1395493297,0.02,0,4192,-1,-1,0.83,0.1,-1,
1395493297,0.02,0,4192,-1,-1,0.83,0.1,-1,
1395493298,0.02,0,4192,-1,-1,0.83,0.1,-1,
1395493298,0.02,0,4192,-1,-1,0.83,0.1,-1,
1395493299,0.02,0,4192,-1,-1,0.83,0.1,-1,
1395493299,0.02,0,4192,-1,-1,0.83,0.1,-1,
1395493300,0.02,0,4192,-1,-1,0.83,0.1,-1,
1395493300,0.02,0,4192,-1,-1,0.83,0.1,-1,
1395493301,0.02,0,4192,-1,-1,0.83,0.1,-1,
1395493301,0.02,0,4192,-1,-1,0.83,0.1,-1,
1395493302,0.02,0,4192,-1,-1,0.83,0.1,-1,
1395493302,0.02,0,4192,-1,-1,0.83,0.1,-1,
1395493303,0.02,0,4192,-1,-1,0.83,0.1,-1,
1395493303,0.02,0,4192,-1,-1,0.83,0.1,-1,
1395493304,0.02,0,4192,-1,-1,0.83,0.1,-1,
1395493305,0.02,0,4192,-1,-1,0.83,0.1,-1,
1395493305,0.02,0,4192,-1,-1,0.83,0.1,-1,
1395493306,0.02,0,4192,-1,-1,0.83,0.1,-1,
1395493306,0.02,0,4192,-1,-1,0.83,0.1,-1,
1395493307,0.02,0,4192,-1,-1,0.83,0.1,-1,
1395493307,0.02,0,4192,-1,-1,0.83,0.1,-1,
1395493308,0.02,0,4192,-1,-1,0.83,0.1,-1,
1395493308,0.02,0,4192,-1,-1,0.83,0.1,-1,
1395493309,0.02,0,4192,-1,-1,0.83,0.1,-1,
1395493309,0.02,0,4192,-1,-1,0.83,0.1,-1,
1395493310,0.02,0,4192,-1,-1,0.83,0.1,-1,
1395493310,0.02,0,4192,-1,-1,0.83,0.1,-1,
1395493311,0.02,0,4192,-1,-1,0.83,0.1,-1,
1395493311,0.02,0,4192,-1,-1,0.83,0.1,-1,
1395493312,0.02,0,4192,-1,-1,0.83,0.1,-1,
1395493312,0.02,0,4192,-1,-1,0.83,0.1,-1,
1395493313,0.02,0,4192,-1,-1,0.83,0.1,-1,
1395493313,0.02,0,4192,-1,-1,0.83,0.1,-1,
1395493314,0.02,0,4192,-1,-1,0.83,0.1,-1,
1395493314,0.02,0,4192,-1,-1,0.83,0.1,-1,
1395493315,0.02,0,4192,-1,-1,0.83,0.1,-1,
1395493315,0.02,0,4192,-1,-1,0.83,0.1,-1,
1395493316,0.02,0,4192,-1,-1,0.83,0.1,-1,
1395493316,0.02,0,4192,-1,-1,0.83,0.1,-1,
1395493317,0.02,0,4192,-1,-1,0.83,0.1,-1,
1395493318,0.02,0,4192,-1,-1,0.83,0.1,-1,
1395493318,0.02,0,4192,-1,-1,0.83,0.1,-1,
1395493319,0.02,0,4192,-1,-1,0.83,0.1,-1,
1395493319,0.02,0,4192,-1,-1,0.83,0.1,-1,
1395493320,0.02,0,4192,-1,-1,0.83,0.1,-1,
1395493320,0.02,0,4192,-1,-1,0.83,0.1,-1,
1395493321,0.02,0,4192,-1,-1,0.83,0.1,-1,
1395493321,0.02,0,4192,-1,-1,0.83,0.1,-1,
1395493322,0.02,0,4192,-1,-1,0.83,0.1,-1,
1395493322,0.02,0,4192,-1,-1,0.83,0.1,-1,
1395493323,0.02,0,4192,-1,-1,0.83,0.1,-1,
1395493323,0.02,0,4192,-1,-1,0.83,0.1,-1,
1395493324,0.02,0,4192,-1,-1,0.83,0.1,-1,
1395493324,0.02,0,4192,-1,-1,0.83,0.1,-1,
1395493325,0.02,0,4192,-1,-1,0.83,0.1,-1,
1395493325,0.02,0,4192,-1,-1,0.83,0.1,-1,
1395493326,0.02,0,4192,-1,-1,0.83,0.1,-1,
1395493326,0.02,0,4192,-1,-1,0.83,0.1,-1,
1395493327,0.02,0,4192,-1,-1,0.83,0.1,-1,
1395493327,0.02,0,4192,-1,-1,0.83,0.1,-1,
1395493328,0.02,0,4192,-1,-1,0.83,0.1,-1,
1395493328,0.02,0,4192,-1,-1,0.83,0.1,-1,
1395493329,0.02,0,4192,-1,-1,0.83,0.1,-1,
1395493330,0.02,0,4192,-1,-1,0.83,0.1,-1,
1395493330,0.02,0,4192,-1,-1,0.83,0.1,-1,
1395493331,0.02,0,4192,-1,-1,0.83,0.1,-1,
1395493331,0.02,0,4192,-1,-1,0.83,0.1,-1,
1395493332,0.02,0,4192,-1,-1,0.83,0.1,-1,
1395493332,0.02,0,4192,-1,-1,0.83,0.1,-1,
1395493333,0.02,0,4192,-1,-1,0.83,0.1,-1,
1395493333,0.02,0,4192,-1,-1,0.83,0.1,-1,
1395493334,0.02,0,4192,-1,-1,0.83,0.1,-1,
1395493334,0.02,0,4192,-1,-1,0.83,0.1,-1,
1395493335,0.02,0,4192,-1,-1,0.83,0.1,-1,
1395493335,0.02,0,4192,-1,-1,0.83,0.1,-1,
1395493336,0.02,0,4192,-1,-1,0.83,0.1,-1,
1395493336,0.02,0,4192,-1,-1,0.83,0.1,-1,
1395493337,0.02,0,4192,-1,-1,0.83,0.1,-1,
1395493337,0.02,0,4192,-1,-1,0.83,0.1,-1,
1395493338,0.02,0,4192,-1,-1,0.83,0.1,-1,
1395493338,0.02,0,4192,-1,-1,0.83,0.1,-1,
1395493339,0.02,0,4192,-1,-1,0.83,0.1,-1,
1395493339,0.02,0,4192,-1,-1,0.83,0.1,-1,
1395493340,0.02,0,4192,-1,-1,0.83,0.1,-1,
1395493341,0.02,0,4192,-1,-1,0.83,0.1,-1,
1395493341,0.02,0,4192,-1,-1,0.83,0.1,-1,
1395493342,0.02,0,4192,-1,-1,0.83,0.1,-1,
1395493342,0.02,0,4192,-1,-1,0.83,0.1,-1,
1395493343,0.02,0,4192,-1,-1,0.83,0.1,-1,
1395493343,0.02,0,4192,-1,-1,0.83,0.1,-1,
1395493344,0.02,0,4192,-1,-1,0.83,0.1,-1,
1395493344,0.02,0,4192,-1,-1,0.83,0.1,-1,
1395493345,0.02,0,4192,-1,-1,0.83,0.1,-1,

## 2,Sat Mar 22 07:39:00 2014 syslog,0.01,0.01,1.17549e-38,-2,1.17549e-38,-1,1.17549e-38,0,1
## rsyslogd -c5 ,Linux 3.2.0-60-generic-pae (bill-ThinkPad-W530) 	03/22/2014 	_i686_	(8 CPU),1271
1395492259,0,0,31064,-1,-1,0.04,0,-1,
1395492259,0,0,31064,-1,-1,0.04,0,-1,
1395492260,0,0,31064,-1,-1,0.04,0,-1,
1395492260,0,0,31064,-1,-1,0.04,0,-1,
1395492261,0,0,31064,-1,-1,0.04,0,-1,
1395492261,0,0,31064,-1,-1,0.04,0,-1,
1395492262,0,0,31064,-1,-1,0.04,0,-1,
1395492263,0,0,31064,-1,-1,0.04,0,-1,
1395492263,0,0,31064,-1,-1,0.04,0,-1,
1395492264,0,0,31064,-1,-1,0.04,0,-1,
1395492264,0,0,31064,-1,-1,0.04,0,-1,
1395492265,0,0,31064,-1,-1,0.04,0,-1,
1395492265,0,0,31064,-1,-1,0.04,0,-1,
1395492266,0,0,31064,-1,-1,0.04,0,-1,
1395492266,0,0,31064,-1,-1,0.04,0,-1,
1395492267,0,0,31064,-1,-1,0.04,0,-1,
1395492267,0,0,31064,-1,-1,0.04,0,-1,
1395492268,0,0,31064,-1,-1,0.04,0,-1,
1395492268,0,0,31064,-1,-1,0.04,0,-1,
1395492269,0,0,31064,-1,-1,0.04,0,-1,
1395492269,0,0,31064,-1,-1,0.04,0,-1,
1395492270,0,0,31064,-1,-1,0.04,0,-1,
1395492270,0,0,31064,-1,-1,0.04,0,-1,
1395492271,0,0,31064,-1,-1,0.04,0,-1,
1395492272,0,0,31064,-1,-1,0.04,0,-1,
1395492272,0,0,31064,-1,-1,0.04,0,-1,
1395492273,0,0,31064,-1,-1,0.04,0,-1,
1395492273,0,0,31064,-1,-1,0.04,0,-1,
1395492274,0,0,31064,-1,-1,0.04,0,-1,
1395492274,0,0,31064,-1,-1,0.04,0,-1,
1395492275,0,0,31064,-1,-1,0.04,0,-1,
1395492275,0,0,31064,-1,-1,0.04,0,-1,
1395492276,0,0,31064,-1,-1,0.04,0,-1,
1395492276,0,0,31064,-1,-1,0.04,0,-1,
1395492277,0,0,31064,-1,-1,0.04,0,-1,
1395492277,0,0,31064,-1,-1,0.04,0,-1,
1395492278,0,0,31064,-1,-1,0.04,0,-1,
1395492278,0,0,31064,-1,-1,0.04,0,-1,
1395492279,0,0,31064,-1,-1,0.04,0,-1,
1395492279,0,0,31064,-1,-1,0.04,0,-1,
1395492280,0,0,31064,-1,-1,0.04,0,-1,
1395492281,0,0,31064,-1,-1,0.04,0,-1,
1395492281,0,0,31064,-1,-1,0.04,0,-1,
1395492282,0,0,31064,-1,-1,0.04,0,-1,
1395492282,0,0,31064,-1,-1,0.04,0,-1,
1395492283,0,0,31064,-1,-1,0.04,0,-1,
1395492283,0,0,31064,-1,-1,0.04,0,-1,
1395492284,0,0,31064,-1,-1,0.04,0,-1,
1395492284,0,0,31064,-1,-1,0.04,0,-1,
1395492285,0,0,31064,-1,-1,0.04,0,-1,
1395492285,0,0,31064,-1,-1,0.04,0,-1,
1395492286,0,0,31064,-1,-1,0.04,0,-1,
1395492286,0,0,31064,-1,-1,0.04,0,-1,
1395492287,0,0,31064,-1,-1,0.04,0,-1,
1395492287,0,0,31064,-1,-1,0.04,0,-1,
1395492288,0,0,31064,-1,-1,0.04,0,-1,
1395492288,0,0,31064,-1,-1,0.04,0,-1,
1395492289,0,0,31064,-1,-1,0.04,0,-1,
1395492289,0,0,31064,-1,-1,0.04,0,-1,
1395492290,0,0,31064,-1,-1,0.04,0,-1,
1395492475,0,0,31064,-1,-1,0.04,0,-1,
1395492476,0,0,31064,-1,-1,0.04,0,-1,
1395492476,0,0,31064,-1,-1,0.04,0,-1,
1395492477,0,0,31064,-1,-1,0.04,0,-1,
1395492477,0,0,31064,-1,-1,0.04,0,-1,
1395492478,0,0,31064,-1,-1,0.04,0,-1,
1395492478,0,0,31064,-1,-1,0.04,0,-1,
1395492479,0,0,31064,-1,-1,0.04,0,-1,
1395492479,0,0,31064,-1,-1,0.04,0,-1,
1395492480,0,0,31064,-1,-1,0.04,0,-1,
1395492480,0,0,31064,-1,-1,0.04,0,-1,
1395492481,0,0,31064,-1,-1,0.04,0,-1,
1395492481,0,0,31064,-1,-1,0.04,0,-1,
1395492482,0,0,31064,-1,-1,0.04,0,-1,
1395492482,0,0,31064,-1,-1,0.04,0,-1,
1395492483,0,0,31064,-1,-1,0.04,0,-1,
1395492483,0,0,31064,-1,-1,0.04,0,-1,
1395492484,0,0,31064,-1,-1,0.04,0,-1,
1395492485,0,0,31064,-1,-1,0.04,0,-1,
1395492485,0,0,31064,-1,-1,0.04,0,-1,
1395492486,0,0,31064,-1,-1,0.04,0,-1,
1395492486,0,0,31064,-1,-1,0.04,0,-1,
1395492487,0,0,31064,-1,-1,0.04,0,-1,
1395492487,0,0,31064,-1,-1,0.04,0,-1,
1395492488,0,0,31064,-1,-1,0.04,0,-1,
1395492488,0,0,31064,-1,-1,0.04,0,-1,
1395492489,0,0,31064,-1,-1,0.04,0,-1,
1395492489,0,0,31064,-1,-1,0.04,0,-1,
1395492490,0,0,31064,-1,-1,0.04,0,-1,
1395492490,0,0,31064,-1,-1,0.04,0,-1,
1395492491,0,0,31064,-1,-1,0.04,0,-1,
1395492491,0,0,31064,-1,-1,0.04,0,-1,
1395492492,0,0,31064,-1,-1,0.04,0,-1,
1395492492,0,0,31064,-1,-1,0.04,0,-1,
1395492493,0,0,31064,-1,-1,0.04,0,-1,
1395492493,0,0,31064,-1,-1,0.04,0,-1,
1395492494,0,0,31064,-1,-1,0.04,0,-1,
1395492494,0,0,31064,-1,-1,0.04,0,-1,
1395492495,0,0,31064,-1,-1,0.04,0,-1,
1395492495,0,0,31064,-1,-1,0.04,0,-1,
1395492496,0,0,31064,-1,-1,0.04,0,-1,
1395492496,0,0,31064,-1,-1,0.04,0,-1,
1395492497,0,0,31064,-1,-1,0.04,0,-1,
1395492498,0,0,31064,-1,-1,0.04,0,-1,
1395492498,0,0,31064,-1,-1,0.04,0,-1,
1395492499,0,0,31064,-1,-1,0.04,0,-1,
1395492499,0,0,31064,-1,-1,0.04,0,-1,
1395492500,0,0,31064,-1,-1,0.04,0,-1,
1395492500,0,0,31064,-1,-1,0.04,0,-1,
1395492501,0,0,31064,-1,-1,0.04,0,-1,
1395492501,0,0,31064,-1,-1,0.04,0,-1,
1395492502,0,0,31064,-1,-1,0.04,0,-1,
1395492502,0,0,31064,-1,-1,0.04,0,-1,
1395492503,0,0,31064,-1,-1,0.04,0,-1,
1395492503,0,0,31064,-1,-1,0.04,0,-1,
1395492504,0,0,31064,-1,-1,0.04,0,-1,
1395492504,0,0,31064,-1,-1,0.04,0,-1,
1395492505,0,0,31064,-1,-1,0.04,0,-1,
1395492505,0,0,31064,-1,-1,0.04,0,-1,
1395492506,0,0,31064,-1,-1,0.04,0,-1,
1395493283,0,0,31064,-1,-1,0.03,0,-1,
1395493283,0,0,31064,-1,-1,0.03,0,-1,
1395493284,0,0,31064,-1,-1,0.03,0,-1,
1395493284,0,0,31064,-1,-1,0.03,0,-1,
1395493285,0,0,31064,-1,-1,0.03,0,-1,
1395493285,0,0,31064,-1,-1,0.03,0,-1,
1395493286,0,0,31064,-1,-1,0.03,0,-1,
1395493286,0,0,31064,-1,-1,0.03,0,-1,
1395493287,0,0,31064,-1,-1,0.04,0,-1,
1395493287,0,0,31064,-1,-1,0.04,0,-1,
1395493288,0,0,31064,-1,-1,0.04,0,-1,
1395493288,0,0,31064,-1,-1,0.04,0,-1,
1395493289,0,0,31064,-1,-1,0.04,0,-1,
1395493289,0,0,31064,-1,-1,0.04,0,-1,
1395493290,0,0,31064,-1,-1,0.04,0,-1,
1395493290,0,0,31064,-1,-1,0.04,0,-1,
1395493291,0,0,31064,-1,-1,0.04,0,-1,
1395493291,0,0,31064,-1,-1,0.04,0,-1,
1395493292,0,0,31064,-1,-1,0.04,0,-1,
1395493293,0,0,31064,-1,-1,0.04,0,-1,
1395493293,0,0,31064,-1,-1,0.04,0,-1,
1395493294,0,0,31064,-1,-1,0.04,0,-1,
1395493294,0,0,31064,-1,-1,0.04,0,-1,
1395493295,0,0,31064,-1,-1,0.04,0,-1,
1395493295,0,0,31064,-1,-1,0.04,0,-1,
1395493296,0,0,31064,-1,-1,0.04,0,-1,
1395493296,0,0,31064,-1,-1,0.04,0,-1,
1395493297,0,0,31064,-1,-1,0.04,0,-1,
1395493297,0,0,31064,-1,-1,0.04,0,-1,
1395493298,0,0,31064,-1,-1,0.04,0,-1,
1395493298,0,0,31064,-1,-1,0.04,0,-1,
1395493299,0,0,31064,-1,-1,0.04,0,-1,
1395493299,0,0,31064,-1,-1,0.04,0,-1,
1395493300,0,0,31064,-1,-1,0.04,0,-1,
1395493300,0,0,31064,-1,-1,0.04,0,-1,
1395493301,0,0,31064,-1,-1,0.04,0,-1,
1395493301,0,0,31064,-1,-1,0.04,0,-1,
1395493302,0,0,31064,-1,-1,0.04,0,-1,
1395493302,0,0,31064,-1,-1,0.04,0,-1,
1395493303,0,0,31064,-1,-1,0.04,0,-1,
1395493303,0,0,31064,-1,-1,0.04,0,-1,
1395493304,0,0,31064,-1,-1,0.04,0,-1,
1395493305,0,0,31064,-1,-1,0.04,0,-1,
1395493305,0,0,31064,-1,-1,0.04,0,-1,
1395493306,0,0,31064,-1,-1,0.04,0,-1,
1395493306,0,0,31064,-1,-1,0.04,0,-1,
1395493307,0,0,31064,-1,-1,0.04,0,-1,
1395493307,0,0,31064,-1,-1,0.04,0,-1,
1395493308,0,0,31064,-1,-1,0.04,0,-1,
1395493308,0,0,31064,-1,-1,0.04,0,-1,
1395493309,0,0,31064,-1,-1,0.04,0,-1,
1395493309,0,0,31064,-1,-1,0.04,0,-1,
1395493310,0,0,31064,-1,-1,0.04,0,-1,
1395493310,0,0,31064,-1,-1,0.04,0,-1,
1395493311,0,0,31064,-1,-1,0.04,0,-1,
1395493311,0,0,31064,-1,-1,0.03,0,-1,
1395493312,0,0,31064,-1,-1,0.03,0,-1,
1395493312,0,0,31064,-1,-1,0.03,0,-1,
1395493313,0,0,31064,-1,-1,0.03,0,-1,
1395493313,0,0,31064,-1,-1,0.03,0,-1,
1395493314,0,0,31064,-1,-1,0.03,0,-1,
1395493314,0,0,31064,-1,-1,0.03,0,-1,
1395493315,0,0,31064,-1,-1,0.03,0,-1,
1395493315,0,0,31064,-1,-1,0.03,0,-1,
1395493316,0,0,31064,-1,-1,0.03,0,-1,
1395493316,0,0,31064,-1,-1,0.03,0,-1,
1395493317,0,0,31064,-1,-1,0.04,0,-1,
1395493318,0,0,31064,-1,-1,0.04,0,-1,
1395493318,0,0,31064,-1,-1,0.04,0,-1,
1395493319,0,0,31064,-1,-1,0.04,0,-1,
1395493319,0,0,31064,-1,-1,0.04,0,-1,
1395493320,0,0,31064,-1,-1,0.04,0,-1,
1395493320,0,0,31064,-1,-1,0.04,0,-1,
1395493321,0,0,31064,-1,-1,0.04,0,-1,
1395493321,0,0,31064,-1,-1,0.04,0,-1,
1395493322,0,0,31064,-1,-1,0.04,0,-1,
1395493322,0,0,31064,-1,-1,0.04,0,-1,
1395493323,0,0,31064,-1,-1,0.04,0,-1,
1395493323,0,0,31064,-1,-1,0.04,0,-1,
1395493324,0,0,31064,-1,-1,0.04,0,-1,
1395493324,0,0,31064,-1,-1,0.04,0,-1,
1395493325,0,0,31064,-1,-1,0.04,0,-1,
1395493325,0,0,31064,-1,-1,0.04,0,-1,
1395493326,0,0,31064,-1,-1,0.04,0,-1,
1395493326,0,0,31064,-1,-1,0.04,0,-1,
1395493327,0,0,31064,-1,-1,0.04,0,-1,
1395493327,0,0,31064,-1,-1,0.04,0,-1,
1395493328,0,0,31064,-1,-1,0.04,0,-1,
1395493328,0,0,31064,-1,-1,0.04,0,-1,
1395493329,0,0,31064,-1,-1,0.04,0,-1,
1395493330,0,0,31064,-1,-1,0.04,0,-1,
